code	name	created_at	updated_at
D73.3	Abscess of spleen	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J35.3	Hypertrophy of tonsils with hypertrophy of adenoids	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q89.01	Asplenia (congenital)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q75.0	Craniosynostosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q25.1	Coarctation of aorta	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Z21	Asymptomatic human immunodeficiency virus [HIV] infection status	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K62.5	Hemorrhage of anus and rectum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q13.0	Coloboma of iris	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q25.0	Patent ductus arteriosus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G51.0	Bell's palsy	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M02.30	Reiter's disease, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D59.30	Hemolytic-uremic syndrome, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J60	Coalworker's pneumoconiosis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E21.3	Hyperparathyroidism, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M25.569	Pain in unspecified knee	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D69.1	Qualitative platelet defects	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I60.9	Nontraumatic subarachnoid hemorrhage, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H44.709	Unspecified retained (old) intraocular foreign body, nonmagnetic, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
A69.23	Arthritis due to Lyme disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K56.1	Intussusception	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N36.8	Other specified disorders of urethra	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B37.31	Acute candidiasis of vulva and vagina	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J98.51	Mediastinitis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J05.10	Acute epiglottitis without obstruction	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M85.80	Other specified disorders of bone density and structure, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T85.730A	Infection and inflammatory reaction due to ventricular intracranial (communicating) shunt, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T85.730D	Infection and inflammatory reaction due to ventricular intracranial (communicating) shunt, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T85.730S	Infection and inflammatory reaction due to ventricular intracranial (communicating) shunt, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I35.1	Nonrheumatic aortic (valve) insufficiency	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K08.89	Other specified disorders of teeth and supporting structures	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K14.6	Glossodynia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L08.1	Erythrasma	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L93.1	Subacute cutaneous lupus erythematosus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H61.009	Unspecified perichondritis of external ear, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I67.4	Hypertensive encephalopathy	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R45.89	Other symptoms and signs involving emotional state	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T80.90XA	Unspecified complication following infusion and therapeutic injection, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T80.90XD	Unspecified complication following infusion and therapeutic injection, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T80.90XS	Unspecified complication following infusion and therapeutic injection, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K51.90	Ulcerative colitis, unspecified, without complications	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I31.39	Other pericardial effusion (noninflammatory)	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K31.0	Acute dilatation of stomach	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C78.00	Secondary malignant neoplasm of unspecified lung	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E26.9	Hyperaldosteronism, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B40.9	Blastomycosis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D61.1	Drug-induced aplastic anemia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R00.1	Bradycardia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.30XA	Fracture of orbital floor, unspecified side, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.30XB	Fracture of orbital floor, unspecified side, initial encounter for open fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.30XD	Fracture of orbital floor, unspecified side, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.30XG	Fracture of orbital floor, unspecified side, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.30XK	Fracture of orbital floor, unspecified side, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.30XS	Fracture of orbital floor, unspecified side, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H52.31	Anisometropia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L53.1	Erythema annulare centrifugum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D70.3	Neutropenia due to infection	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G98.8	Other disorders of nervous system	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L03.039	Cellulitis of unspecified toe	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R14.2	Eructation	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C53.9	Malignant neoplasm of cervix uteri, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E55.0	Rickets, active	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R20.2	Paresthesia of skin	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E78.5	Hyperlipidemia, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T85.09XA	Other mechanical complication of ventricular intracranial (communicating) shunt, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T85.09XD	Other mechanical complication of ventricular intracranial (communicating) shunt, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T85.09XS	Other mechanical complication of ventricular intracranial (communicating) shunt, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Y75.1	Therapeutic (nonsurgical) and rehabilitative neurological devices associated with adverse incidents	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K05.6	Periodontal disease, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L03.119	Cellulitis of unspecified part of limb	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T67.5XXA	Heat exhaustion, unspecified, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T67.5XXD	Heat exhaustion, unspecified, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T67.5XXS	Heat exhaustion, unspecified, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R07.9	Chest pain, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H83.2X9	Labyrinthine dysfunction, unspecified ear	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109A	Fracture of unspecified part of scapula, unspecified shoulder, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109B	Fracture of unspecified part of scapula, unspecified shoulder, initial encounter for open fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109D	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109G	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109K	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109P	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with malunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S42.109S	Fracture of unspecified part of scapula, unspecified shoulder, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G40.309	Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T56.0X1A	Toxic effect of lead and its compounds, accidental (unintentional), initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T56.0X1D	Toxic effect of lead and its compounds, accidental (unintentional), subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T56.0X1S	Toxic effect of lead and its compounds, accidental (unintentional), sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S05.90XA	Unspecified injury of unspecified eye and orbit, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S05.90XD	Unspecified injury of unspecified eye and orbit, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S05.90XS	Unspecified injury of unspecified eye and orbit, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G30.9	Alzheimer's disease, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F02.80	Dementia in other diseases classified elsewhere, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N25.89	Other disorders resulting from impaired renal tubular function	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
N84.0	Polyp of corpus uteri	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O14.90	Unspecified pre-eclampsia, unspecified trimester	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E79.0	Hyperuricemia without signs of inflammatory arthritis and tophaceous disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F52.4	Premature ejaculation	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M71.9	Bursopathy, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K43.9	Ventral hernia without obstruction or gangrene	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C83.80	Other non-follicular lymphoma, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C84.00	Mycosis fungoides, unspecified site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
D68.9	Coagulation defect, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E06.3	Autoimmune thyroiditis	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T63.481A	Toxic effect of venom of other arthropod, accidental (unintentional), initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T63.481D	Toxic effect of venom of other arthropod, accidental (unintentional), subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H53.009	Unspecified amblyopia, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T63.481S	Toxic effect of venom of other arthropod, accidental (unintentional), sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
B00.0	Eczema herpeticum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
O21.0	Mild hyperemesis gravidarum	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
G04.90	Encephalitis and encephalomyelitis, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H35.039	Hypertensive retinopathy, unspecified eye	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E34.0	Carcinoid syndrome	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
H47.10	Unspecified papilledema	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I28.1	Aneurysm of pulmonary artery	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R82.71	Bacteriuria	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.2XXA	Fracture of nasal bones, initial encounter for closed fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.2XXB	Fracture of nasal bones, initial encounter for open fracture	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.2XXD	Fracture of nasal bones, subsequent encounter for fracture with routine healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.2XXG	Fracture of nasal bones, subsequent encounter for fracture with delayed healing	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.2XXK	Fracture of nasal bones, subsequent encounter for fracture with nonunion	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S02.2XXS	Fracture of nasal bones, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E24.0	Pituitary-dependent Cushing's disease	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T58.94XA	Toxic effect of carbon monoxide from unspecified source, undetermined, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T58.94XD	Toxic effect of carbon monoxide from unspecified source, undetermined, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T58.94XS	Toxic effect of carbon monoxide from unspecified source, undetermined, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
F19.20	Other psychoactive substance dependence, uncomplicated	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I11.9	Hypertensive heart disease without heart failure	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I09.9	Rheumatic heart disease, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S13.9XXA	Sprain of joints and ligaments of unspecified parts of neck, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S13.9XXD	Sprain of joints and ligaments of unspecified parts of neck, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
S13.9XXS	Sprain of joints and ligaments of unspecified parts of neck, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M30.1	Polyarteritis with lung involvement [Churg-Strauss]	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
R22.2	Localized swelling, mass and lump, trunk	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T65.94XA	Toxic effect of unspecified substance, undetermined, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T65.94XD	Toxic effect of unspecified substance, undetermined, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T65.94XS	Toxic effect of unspecified substance, undetermined, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J70.9	Respiratory conditions due to unspecified external agent	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T80.92XA	Unspecified transfusion reaction, initial encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T80.92XD	Unspecified transfusion reaction, subsequent encounter	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
T80.92XS	Unspecified transfusion reaction, sequela	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
I77.9	Disorder of arteries and arterioles, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
C93.90	Monocytic leukemia, unspecified, not having achieved remission	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K14.3	Hypertrophy of tongue papillae	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E87.1	Hypo-osmolality and hyponatremia	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M32.14	Glomerular disease in systemic lupus erythematosus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
J86.9	Pyothorax without fistula	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
K44.0	Diaphragmatic hernia with obstruction, without gangrene	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
L92.9	Granulomatous disorder of the skin and subcutaneous tissue, unspecified	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E20.1	Pseudohypoparathyroidism	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
Q82.5	Congenital non-neoplastic nevus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E22.2	Syndrome of inappropriate secretion of antidiuretic hormone	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
E23.2	Diabetes insipidus	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
M65.88	Other synovitis and tenosynovitis, other site	2024-02-25 17:44:46.210789-05	2024-02-25 17:44:46.210789-05
