id	created_at	updated_at	trade_name	applicant_name	manufacturer_name	strength_numerators	medication_id	consumable_id
1702	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RAMIZ	UNICHEM LABORATORIES LIMITED	UNICHEM LABORATORIES LTD GHAZIABAD INDIA	{2.5}	871	1703
1703	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	REFPAIN	COSPHARM INVESTMENTS (PTY) LTD	ACME FORMULATION PVT LTD SOLAN INDIA	{100,500}	874	1704
1704	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RELENZA	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO-WELCOME PRODUCTION  FRANCE	{5}	875	1705
1705	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	REMETIN	CLARIS INJECTABLE LTD	CLARIS INJECTABLE LTD AHMEDABAD INDIA	{5}	876	1706
1706	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RETARPEN	SANDOZ S.A PTY LTD	SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  SANDOZ INDUSTRIAL PRODUCTS GMBH FRANKFURT GERMANY;  FRESENIUS KABI, ANTI-INFECTIVES S.R.I (FKAI ITALY) VILLADOSE  ITALY	{0.6}	877	1707
1707	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	REVAC-B	BHARAT BIOTECH INTERNATIONAL LIMITED	BHARAT BIOTECH INTERNATIONAL LIMITED MEDCHAL INDIA	{20}	878	1708
1708	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	QUETAMAC	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD DAMAN INDIA	{25}	879	1709
1709	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TRITACE	AVENTIS PHARMA	AVENTIS PHARMA INTERNATIONAL  GERMANY;  AVENTIS PHARMA S.P.A SCOPPITO ITALY;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	{2.5}	871	1710
1710	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RICOVIR	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{300}	880	1711
1711	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RIFAMPICIN	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{150}	881	1712
1712	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RIFAMPICIN AND ISONIAZID	LUPIN LIMITED	LUPIN LIMITED AURANGABAD INDIA	{75,150}	882	1713
1713	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RETARPEN	SANDOZ S.A PTY LTD	SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  SANDOZ INDUSTRIAL PRODUCTS GMBH FRANKFURT GERMANY;  FRESENIUS KABI, ANTI-INFECTIVES S.R.I (FKAI ITALY) VILLADOSE  ITALY	{1.2}	877	1714
1714	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEROQUEL XR 200	ASTRAZENECA UK LTD	ASTRA ZENECA PHARMACEUTICALS LP NEWARK USA	{200}	879	1715
1715	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TRITACE	AVENTIS PHARMA	AVENTIS PHARMA INTERNATIONAL  GERMANY;  AVENTIS PHARMA S.P.A SCOPPITO ITALY;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	{5}	871	1716
1716	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TENOFOVIR DISOPROXIL FUMARATE TABLETS 300MG	HETERO DRUGS LTD	HETERO DRUGS LTD HYDERABAD INDIA;  HETERO DRUGS LTD JADCHERLA INDIA	{300}	880	1717
1717	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RIFAMPICIN AND ISONIAZID	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	{75,150}	882	1718
1718	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RINAVO	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LTD SINNAR INDIA	{100}	883	1719
1719	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RINGER LACTATE SOLUTION FRESENIUS	FRESENIUS KABI MANUFACTURING S.A PVT LTD,	INTRAMED (PTY) LTD PORT ELIZABETH SOUTH AFRICA;  FRESENIUS KABI MANUFACTURING S.A PVT LTD, PORT ELIZABERTH SOUTH AFRICA	{0.268,0.4,3.25,6}	884	1720
1720	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RISPERIDAL	JOHNSON & JOHNSON PVT LTD	JANSSEN PHARMACEUTICA  BELGIUM;  JANSSEN-CILAG SPA LATINA ITALY;  JANSSEN PHARMACEUTICA (PTY) LTD JOHANNESBURG SOUTH AFRICA	{1}	885	1721
1721	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RETARPEN	SANDOZ S.A PTY LTD	SANDOZ GMBH BIOCHEMIESTRABE  AUSTRIA;  SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  SANDOZ INDUSTRIAL PRODUCTS GMBH FRANKFURT GERMANY;  FRESENIUS KABI, ANTI-INFECTIVES S.R.I (FKAI ITALY) VILLADOSE  ITALY	{2.4}	877	1722
1722	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RITALIN	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMACEUTICAL CORPORATION NEW YORK USA;  NOVARTIS PHARMA STEIN AG  SWITZERLAND;  NOVARTIS FARMACEUTICA SA BARBERA DE SPAIN	{10}	886	1723
1723	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEROQUEL XR 300	ASTRAZENECA UK LTD	ASTRA ZENECA PHARMACEUTICALS LP NEWARK USA	{300}	879	1724
1724	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	VIREAD	GILEAD SCIENCES INC	MEDREICH STERILAB  INDIA;  DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE;  PHARMACARE LIMITED PORT ELIZABETH SOUTH AFRICA;  PATHEON INC MISSISSAUGA CANADA;  PATHEON INC. WHITBY ONTERIO CANADA;  PATHEON MANUFACTURING SERVICES LLC  USA	{300}	880	1725
1725	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RIVOTRIL	ROCHE PRODUCTS (PTY) LTD	ROCHE PRODUCTS PTY LTD JOHANNESBURG SOUTH AFRICA;  HOFFMAN LA ROCHE BASLE SWITZERLAND	{0.5}	887	1726
1726	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TOPRIL-5	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS AHMEDABAD INDIA	{5}	888	1727
1727	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEROQUEL XR 50	ASTRAZENECA UK LTD	ASTRA ZENECA PHARMACEUTICALS LP NEWARK USA	{50}	879	1728
1728	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RIFAMPICIN; ISONIAZID	MACLEODS PHARMACEUTICALS LIMITED	MACLEODS PHARMACEUTICALS LTD TEHSIL NALAGARH INDIA	{50,75}	889	1729
1729	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RITONAVIR	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{100}	890	1730
1730	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RISPONSE 1	INNOVATA PHARMACEUTICALS	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	{1}	891	1731
1731	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RIVOTRIL	ROCHE PRODUCTS (PTY) LTD	ROCHE PRODUCTS PTY LTD JOHANNESBURG SOUTH AFRICA;  HOFFMAN LA ROCHE BASLE SWITZERLAND	{2}	887	1732
1732	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ROTARIX	GLAXOSMITHKLINE S.A (PTY) LTD	GLAXOSMITHKLINE  BIOLOGICALS RIXENSART BELGIUM;  GLAXOSMITHKLINE BIOLOGICALS S. A. WAVRE BELGIUM;  GLAXOSMITHKLINE BIOLOGICALS RUE DES FRANCE	{1.5}	892	1733
1733	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ROVAMYCINE	AVENTIS CROP SCIENCE	FARMA-LYON PARIS FRANCE	{3}	893	1734
1734	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RUPANASE 10	INOVA PHARMACEUTICALS PTY LTD	URQUIMA S.A BARCELONA SPAIN;  J. URIACH  ; CIA SA BARCELONA SPAIN	{10}	894	1735
1735	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TENOFOVIR DISOPROXIL FUMARATE	STRIDES ARCOLAB LTD	STRIDES ARCOLAB LTD BANGALORE INDIA	{300}	895	1736
1736	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RISPONSE 2	INNOVATA PHARMACEUTICALS	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	{2}	891	1737
1737	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RYZODEG FLEXTOUCH	NOVO-NORDISK A/S	NOVO-NORDISK A/S BAGSVAERD DENMARK	{180,420}	896	1738
1738	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TENOFOVIR DISOPROXIL FUMARATE	LAURUS LABS LIMITED	LAURUS LABS LIMITED ANDHRA PRADESH INDIA	{300}	895	1739
1739	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SALAZOPYRIN	PFIZER LABORATORIES (PTY) LTD	PHARMACIA  ;UPJOHN STOCKHOLM SWEDEN;  KEMWELL AB BJORKGATAN  SWEDEN	{500}	897	1740
1740	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SANDOMIGRAN	NOVARTIS PHARMACEUTICAL CORPORATION	NOVARTIS PHARMA SERVICES AG BASEL SWITZERLAND	{0.5}	898	1741
1741	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SCABOMA CREAM	GLENMARK PHARMACEUTICALS LTD	GLENMARK PHARMACEUTICALS LTD NASIK INDIA	{1,2}	899	1742
1742	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	RUPANESE JUNIOR	INOVA PHARMACEUTICALS PTY LTD	URQUIMA S.A BARCELONA SPAIN	{1}	900	1743
1743	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SERETIDE ACCUHALER	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE LLC NORTH CAROLINA USA	{50,100}	901	1744
1744	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEROCORT 125 INHALER (CFC FREE)	CIPLA LTD	CIPLA LTD  INDIA	{25,125}	902	1745
1745	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEROCORT 250 INHALER (CFC FREE)	CIPLA LTD	CIPLA LTD  INDIA	{25,250}	903	1746
1746	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TENOFOVIR DISOPROXIL FUMERATE	MACLEODS PHARMACEUTICALS LTD	MACLEODS PHARMACEUTICALS LTD  	{300}	895	1747
1747	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SEVOFLURANE	PIRAMAL CRITICAL CARE, INC	PIRAMAL CRITICAL CARE INC BETHLEHEM USA	{100}	904	1748
1748	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SERETIDE ACCUHALER	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE LLC NORTH CAROLINA USA	{50,250}	901	1749
1749	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SHRIZINE I	SM PHARMACEUTICALS	SM PHARMACEUTICALS DARULAMAN MALAYSIA	{25}	905	1750
1750	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SII DIPTHERIA AND TETANUS VACCINE ADSORBED (PAEDIATRIC)	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	{12,50}	906	1751
1751	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SII MEASLES VACCINE LIVE	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	{1000}	907	1752
1752	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SII MEASLES; MUMPS; RUBELLA LIVE ATTENUATED VACCINE	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	{1000,1000,5000}	908	1753
1753	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SII TETANUS TOXOID VACCINE	SERUM INSTITUTE OF INDIA PVT LTD	SERUM INSTITUTE OF INDIA PVT LTD PUNE INDIA	{12}	909	1754
1754	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SERETIDE ACCUHALER	GLAXO-WELLCOME ZIMBABWE PVT LTD	GLAXO WELLCOME OPERATIONS HERTFORDSHIRE UK;  GLAXOSMITHKLINE LLC NORTH CAROLINA USA	{50,500}	901	1755
1755	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SILVER SULPHADIAZINE CREAM	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{0.48,0.7}	910	1756
1756	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ULTANE	ABBVIE (PTY) LTD ABBOTT PLACE	CENTRAL GLASS CO LTD UBE CITY JAPAN;  ABBVIE S. R. L APRILIA ITALY;  AESICA QUEENBOROUGH LTD QUEENBOROUGH UK	{250}	911	1757
1757	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SIMLO-10	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	{10}	912	1758
1758	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SKY PHARM -NOCTE	ADVENTURA INVESTMENTS LIMITED	ATHENA DRUG DELIVERY SOLUTIONS AMBERNATH (W) INDIA	{10}	913	1759
1759	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SIMLO-20	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	{20}	912	1760
1760	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SKY PHARM-FEXO	ADVENTURA INVESTMENTS LIMITED	CADILA PHARMACEUTICALS LIMITED AHMEDABAD INDIA	{120}	914	1761
1761	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SKY-ZOLMITRIPTAN	SKY PHARMACEUTICALS LTD	JUBILANT GENERIC LIMITED UTTARAKHAD INDIA	{2.5}	915	1762
1762	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SMOFKABIVEN EMULSION FOR INFUSION	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI AB UPPSALA SWEDEN	{10,20,42}	916	1763
1763	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SODIUM CHLORIDE 0.9% AND DEXTROSE 5%	DATLABS PRIVATE LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{0.9,5}	917	1764
1764	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SOLPHYLLEX	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{3,8,10,100,300,720}	918	1765
1765	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	ZOLPIHEXAL 10	SANDOZ S.A PTY LTD	SANDOZ S.A PTY LTD KEMPTON PARK SOUTH AFRICA;  DIVPHARM MANUFACTURING  ; PACKAGING (PTY) LTD JOHANNESBURG SOUTH AFRICA;  SALUTAS PHARMA GMBH BARLEBEN GERMANY	{10}	919	1766
1766	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SOLPHYLLIN	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{10,80}	920	1767
1767	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STAMARIL	SANOFI-AVENTIS SOUTH AFRICA (PTY) LTD	SANOFI PASTEUR S. A MARCY-LÉTOILE FRANCE;  SANOFI PASTEUR S. A VAL-DE-REUIL FRANCE	{1000}	921	1768
1768	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STARVAL AM	RANBAXY LAB LTD	RANBAXY LABS LTD  INDIA	{5,160}	922	1769
1769	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELFAST 120	AVENTIS PHARMA	AVENTIS PHARMA INTERNAT KANSAS USA;  AVENTIS PHARMA INTERNATIONAL  GERMANY;  MARION MERRELL BOURGION S.A  FRANCE	{120}	914	1770
1770	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SMOFKABIVEN PERIPHERAL EMULSION FOR INFUSION	FRESENIUS KABI SOUTH AFRICA (PTY) LTD	FRESENIUS KABI AB UPPSALA SWEDEN	{10,13,20}	916	1771
1771	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STARVAL-AM	RANBAXY LAB LTD	RANBAXY LAB LTD MOHALI INDIA	{10,160}	923	1772
1772	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELFAST 180	AVENTIS CROP SCIENCE	AVENTIS PHARMA INTERNAT KANSAS USA;  AVENTIS PHARMA INTERNATIONAL  GERMANY;  MARION MERRELL BOURGION S.A  FRANCE	{180}	914	1773
1773	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STATUS	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{11,130}	924	1774
1774	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STEMETIL	AVENTIS CROP SCIENCE	RHONE-POULENC RORER S.A PORTELIZABETH SOUTH AFRICA;  AVENTIS PHARMA SA PRETORIA SOUTH AFRICA	{5}	925	1775
1775	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STOPAYNE	ADCOCK INGRAM LIMITED	DATLABS PRIVATE LIMITED BULAWAYO ZIMBABWE	{8,32,150,320}	926	1776
1776	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STREPSILS EUCALYPTUS MENTHOL	RECKITT BENCKISSER PHARMACEUTICALS PTY LTD	BOOTS CO PTY LTD ISANDO SOUTH AFRICA;  RECKITT BENKISER HEALTHCARE INTERNATIONAL LTD NOTIINGHAM UK	{0.6,1.2,8}	927	1777
1777	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STREPSILS INTENSIVE	RECKITT BENKISER PHARMACEUTICALS	RECKITT BENCKISER HEALTHCARE INTERNATIONAL NOTTINGHAM UK	{8.75}	928	1778
1778	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STREPSILS WITH HONEY AND LEMON	RECKITT BENCKISSER PHARMACEUTICALS PTY LTD	BOOTS CO PTY LTD ISANDO SOUTH AFRICA;  RECKITT BENKISER HEALTHCARE INTERNATIONAL LTD NOTIINGHAM UK	{0.6,1.2}	929	1779
1779	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STREPTOSOL	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{5}	930	1780
1780	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STUGERON	JANSSEN PHARMACEUTICA (PTY) LTD	SPECPHARM HOLDINGS PRIVATE LIMITED MIDRAND SOUTH AFRICA;  JANSSEN-CILAG SPA LATINA ITALY	{25}	931	1781
1781	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	STEMETIL	AVENTIS CROP SCIENCE	RHONE-POULENC RORER S.A PORTELIZABETH SOUTH AFRICA	{12.5}	932	1782
1782	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SULPHUR OINTMENT BP	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{10}	933	1783
1783	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SURGICAL SPIRIT BPC	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{0.3,2,2.5,100}	934	1784
1784	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	SURVANTA	ABBVIE (PTY) LTD ABBOTT PLACE	ABBOTT LABORATORIES CHICAGO U.S.A;  ABBVIE DEUTSCHLAND GMBH % CO. KG  GERMANY;  ABBOTT LABORATORIES CHICAGO U.S.A	{200}	935	1785
1785	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TACROZ FORTE	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARAMACEUTICALS LTD TEHSIL BADDI INDIA	{0.1}	936	1786
1786	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TAFIGADO	MYLAN LABORATORIES LIMITED	MYLAN LABORATORIES LIMITED HYDERABAD - 500034 INDIA	{25}	937	1787
1787	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TAPACID	MSN LABORATORIES PRIVATE LIMITED	MSN LABORATORIES LTD (FORMULATION DIVISION JINNARAM MANDAL INDIA	{40}	938	1788
1788	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TASIGNA	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND	{150}	939	1789
1789	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TAVIN EM	EMCURE PHARMACEUTICALS LTD	EMCURE PHARMACEUTICALS LTD PUNE INDIA	{200,300}	940	1790
1790	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TAXOTERE 80	AVENTIS PHARMA SA	AVENTIS PHARMA SA PRETORIA SOUTH AFRICA;  AVENTIS PHARMA UK DAGENHAM UK	{80}	941	1791
1791	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TACROZ FORTE	GLENMARK PHARMACEUTICAL LIMITED	GLENMARK PHARAMACEUTICALS LTD TEHSIL BADDI INDIA	{0.0315}	936	1792
1792	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TAZOCIN 4EF	PFIZER LABORATORIES (PTY) LTD, S.A	WYETH PARENTERALS CAROLINA PUERTO RICO;  WYETH LEDERLE SPA CATANIA ITALY	{0.5,4}	942	1793
1793	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TASIGNA	NOVARTIS PHARMA SERVICES AG	NOVARTIS PHARMA STEIN AG  SWITZERLAND	{200}	939	1794
1794	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TEAR MAX EYE DROPS	FDC LIMITED	FDC LIMITED AURANGABAD INDIA	{0.5}	943	1795
1795	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TELAMENT PAEDIATRIC DROPS	TIGER  CONSUMER BRANDS	PHARMA-Q (PTY) LTD T/A COSI PHARMACEUTICALS JOHANNESBURG SOUTH AFRICA	{5}	944	1796
1796	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TEMORO	HETERO LABS LTD	HETERO LABS LTD MAHABOOBNARGAR INDIA	{100}	945	1797
1797	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TEVIR-EM	RANBAXY LABS LTD	RANBAXY LABS LTD GURGAON INDIA	{200,300}	946	1798
1798	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TENORIC-50	IPCA LABORATORIES LTD	IPCA LABS LTD  INDIA	{50}	947	1799
1799	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TENUATE DOSPAN	ADCOCK INGRAM	DOW CHEMICAL AFRICA PTY LTD CLAYVILLE SOUTH AFRICA	{75}	948	1800
1800	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TEMORO	HETERO LABS LTD	HETERO LABS LTD MAHABOOBNARGAR INDIA	{250}	945	1801
1801	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TETAVAX	SANOFI-AVENTIS SOUTH AFRICA (PTY) LTD	SANOFI PASTEUR S. A VAL-DE-REUIL FRANCE	{40}	949	1802
1802	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TETRACYCLINE	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{1}	950	1803
1803	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TINY TOT GRIPE WATER	WALLACE LABORATORIES PVT LTD	WALLACE LABORATORIES PVT LTD BULAWAYO ZIMBABWE;  PLUS FIVE PHARMACEUTICALS PVT LTD HARARE ZIMBABWE	{0.05}	951	1804
1804	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TOOTHACHE TINCTURE	CAPS PVT LTD	CAPS PVT LTD HARARE ZIMBABWE	{0.555,1.665,2.222,2.78,2.78}	952	1805
1805	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORIDIP	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD TALUKA KADI INDIA	{20}	953	1806
1806	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORPEZIL 10	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{10}	954	1807
1807	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TEMOTERO	HETERO LABS LTD	HETERO LABS LTD MAHABOOBNARGAR INDIA	{20}	945	1808
1808	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORRENT-LISINOPRIL-10	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{10}	955	1809
1809	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TETRACYCLINE HYDROCHLORIDE	GALENTIC PHARMA (INDIA) (PVT) LTD	GALENTIC PHARMA P/L THANE INDIA	{1}	950	1810
1810	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORRENT-SODIUM VALPROATE	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS AHMEDABAD INDIA	{200}	956	1811
1811	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORSID	HETERO LABS LTD	HETERO DRUGS LTD JADCHERLA INDIA	{100}	957	1812
1812	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORIDIP	TORRENT PHARMACEUTICALS	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{10}	953	1813
1813	2024-03-23 12:53:49.884493-04	2024-03-23 12:53:49.884493-04	TORPEZIL 5	TORRENT EXPORTS LTD	TORRENT PHARMACEUTICALS LTD MEHSANA INDIA	{5}	954	1814
