id	created_at	updated_at	licence_number	name	licensee	address	town	expiry_date	premises_types
ca742308-87a6-44e3-bb7f-14f1e0471fda	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1354-2024	SEASONS PHARMACY	SEASONS PHARMACEUTICALS (PVT) LTD	SHOP 9, FARMERS MKT, OK COMPLEX	HARARE	2025-05-31	Pharmacy in any other location
8743c0ef-6661-491c-94fe-4ee314eb00bd	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1792-2024	SEASONS PHARMACY	SEASONS PHARMACEUTICALS (PVT) LTD	105A NELSON MANDELA/	HARARE	2025-11-30	Pharmacy located in the CBD
fa2818aa-a120-431b-88d4-53bd540f17f5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1339-2024	SEASONS PHARMACY - KUWADZANA	SEASONS PHARMACEUTICALS (PVT) LTD	8162 KUWADZANA 4 S/CENTRE	HARARE	2025-09-30	Pharmacy in any other location
ce43c48f-3748-4347-9c8b-208591195e47	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1170-2024	SEKE 2 PHARMACY	LALIET INVESTMENTS (PVT) LTD	19785 UNIT L SHOPPING CENTRE	CHITUNGWIZA	2025-02-28	Pharmacy in any other location
3d7e69fc-4562-415f-92df-3c6ac21d2adc	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P04-P1389-2024	SEKE NORTH CLINIC PHARMACY	UZ-CTRC	CRS JENJE ROAD	CHITUNGWIZA	2025-03-31	Pharmacies: Research
1a2d7f38-7d91-4234-8bcc-1f6b0666c70f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1763-2024	SEKE SOUTH PHARMACY	SEKE SOUTH PHARMACY (PVT) LTD	32200 UNIT L SHOPPING CENTRE	CHITUNGWIZA	2025-03-31	Pharmacy in any other location
58469c92-3075-4448-9d6c-4856cd1c25e9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0191-2023	SELBOURNE CLINIC	THE WATTLE COMPANY	SELBOURNE CLINIC, NYANGA ESTATES	JULIASDALE	2024-09-30	Clinics: Class B
1241c6c7-b5c0-4d85-80b8-fb9375c3f300	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1963-2024	SERENE PHARMACIES	SERENITY PHARMACEUTICALS (PVT) LTD	212 HAUNA GROWTH POINT	HAUNA	2025-09-30	Pharmacy in rural area
fdfd4526-4e94-40de-9f79-32b38d83e657	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1185-2024	SERENITY PHARMACY	SERENITY -DAVAR (PVT) LTD	PENSLADE HOUSE, 8 JASON MOYO AVENUE	HARARE	2025-07-31	Pharmacy located in the CBD
27018bfb-0dae-4bd6-90ab-0417545338a9	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1197-2024	SERVANT PHARMACY	SERVANT PHARMACEUTICALS (PVT) LTD	STAND NO. 432	GUTU	2025-07-31	Pharmacy in any other location
a357abd8-7dc2-484b-8294-0ba41414d6a2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1553-2024	SETTLEMENT PHARMACY	SETTLEMENT PHARMACY (PVT) LTD	STAND 7110 GLEN NORAH B	HARARE	2025-02-28	Pharmacy in any other location
af216bf9-0a26-4603-a09d-02e8133c539c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1556-2024	SHALOM PHARMACY	ROKU PHARMACY (PVT) LTD	8384 WARREN PARK INDISTRIAL AREA WESTLEA	HARARE	2025-06-30	Pharmacy in any other location
e9c225b1-ce46-4548-96c7-e6083d02bb5e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P2029-2024	SHAMrOCK PHARMACY	S.NAIK (PVT) LTD	2 SHAMrOCK HOUSE KING GEORGE	HARARE	2025-05-31	Pharmacy in any other location
f6cbaa38-a1bc-47a0-9bf3-5ed2be81bc08	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0136-2023	SHAWA MINE	SAMrEC VERMICULITE (ZIMBABWE) P/L	SHAWA MINE	MURAMBINDA	2024-09-30	Clinics: Class B
2959330c-291d-4718-9e2c-9e32fa6c1953	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P2008-2024	SHOWERS PHARMACY	QUGMIT (PBC)	49 AFGATE HOUSE, 4TH STREET AND G SILUNDIKA	HARARE	2025-05-31	Pharmacy located in the CBD
af11c10f-c711-4bce-903e-d8628f01e8f7	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1164-2024	SIEGMED PHARMACY	SIEGMED (PVT) LTD	SHOP 10 , 114 LEOPOLD TALAWIRA	HARARE	2025-10-31	Pharmacy located in the CBD
d1b5e482-7bba-4f41-b05d-c5a6ab269429	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1177-2024	SIEGMED PHARMACY	SIEGMED (PVT) LTD	35 ROBERT MUGABE WAY	GWERU	2025-07-31	Pharmacy located in the CBD
db36ed61-56e7-470e-8b65-aa621e7edd9e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1165-2024	SIEGMED PHARMACY	SIEGMED (PVT) LTD	SHOP 12 NEW MEGAWATT COMPLEX	GWERU	2025-08-31	Pharmacy in any other location
258e646a-84f8-44de-9955-17b8a9a8636d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0180-2023	SILVERSTREAMs CLINIC	THE WATTLE COMPANY (PVT) LTD	CHIMANIMANI ESTATES	CHIPINGE	2024-09-30	Clinics: Class B
a7d74989-46d7-4a50-bbce-1b99d8fbc0f4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1393-2024	SIMED PHARMACY- WESTERN TRIANGLE	IGLOOCORP INVESTMENTS (PVT) LTD	7236 252ND CHERIMA GAZALAND	HARARE	2025-11-30	Pharmacy in any other location
e7f990ce-f1d3-47b0-814c-aac83b9f61a1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1229-2024	SIMED PHARMACY-MAKOMVA	IGLOOCORP INVESTMENTS (PVT) LTD	4202 MAKOMVA SHOPPING CENTRE	HARARE	2025-02-28	Pharmacy in any other location
ec524e24-980f-4b40-9f10-d4f9c0052b45	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1236-2024	SINGHEALTH PHARMACE	SINGHEALTH (PVT) LTD	85 GREENGROVE DrIVE ATHLONE	HARARE	2025-02-28	Pharmacy in any other location
101c0abe-5028-487d-8dca-154479264194	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0143-2023	SINO ZIMBABWE INDUSTRIAL CLINIC	SINO ZIMBABWE CEMENT CO.(PVT) LTD	INDIVA SIDING	GWERU	2024-09-30	Clinics: Class C
62ed4577-408f-4dc4-9e70-66af90862a87	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0010-2023	SITHOLE ENOCK	SITHOLE ENOCK (Dr)	1067 HANDWORTH AVENUE	MVURWI	2024-06-30	Dispensing medical practice
870eb8d3-6063-404b-9d3d-46b71ba38acb	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0138-2024	SKY PHARMACEUTICALS	SKY PHARMACEUTICALS (PVT) LTD	CNR NOTTINGHAM/DARWIN ROADS	HARARE	2025-07-31	Wholesalers
5a115416-be5e-4abd-912a-ea05606c1c68	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0095-2023	SOFTEX TISSUE PRODUCTS	SOFTEX TISSUE PRODUCTS (PVT) LTD	202 SEKE ROAD GRANITESIDE	HARARE	2024-09-30	Clinics: Class B
37c560d3-822f-459c-95bd-75801e72851c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1990-2024	SOUTH BANK PHARMACY	EXEL EXPARTS (PVT) LTD	STAND 629 NYAMHUNGA TOWNSHIP	KARIBA	2025-05-31	Pharmacy in any other location
2c71f5b9-0cea-433b-b151-018e92444c98	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0207-2024	SOUTHERN PHARMACEUTICALS	HYDERABAD INVESTMENTS (PVT) LTD	177 MONAVALE COMPLEX	HARARE	2025-03-31	Wholesalers
ecf9ea30-85e7-4251-a174-0c6d5a97015c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1207-2024	SOUTHGATE PHARMACY	CITADELPHARM (PVT) LTD	37/38 STAND 6481/6482	HARARE	2025-10-31	Pharmacy in any other location
371e8bb5-e7e0-47db-b112-80bef49b5d5a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1884-2024	SOUTHWOOD PHARMACY	COSMED PHARMACEUTICALS (PVT) LTD	STD 79 & 80 GOLDEN VALLEY	KADOMA	2025-04-30	Pharmacy in any other location
3141e063-97de-41d4-b2b0-dceee2ad57d5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P04-P1211-2024	SPILHAUS FAMILY PLANNING PHARMACY	UNIVERSITY OF ZIMB. CLINICAL TRIALS RESEARCH CENT. (UZ-CTRC)	SPILHAUS FAMILY PLANNING CENTRE ZNFPC HARARE HOSP	HARARE	2025-02-28	Pharmacies: Research
b3f20674-218d-460b-975c-db0f464130a3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0034-2024	ST ANNES HOSPITAL PHARMACY	LITTLE COMPANY OF MARY	NO. 155 KING GEORGE ROAD	HARARE	2025-06-30	Hospital pharmacies
baa70f1a-04e5-4493-a24e-f3a34e1046b7	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	D01-P0019-2023	ST CLARITA MEDICAL CENTRE	EMMANUEL SHANA	7542 NKETA 9.NKULUMANE	BULAWAYO	2024-06-30	Dispensing medical practice
6b98ba60-303b-43aa-8f9b-eb27479440f1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I04-P0212-2024	ST DOMINICS SEC. SCHOOL CLINIC	ST DOMINICS SECONDARY SCHOOL	OFF ACTURUS ROAD	HARARE	2025-09-30	Clinics: Class D
578d020d-f625-4752-955a-0b3347140590	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P04-P1450-2024	ST MARYS CLINIC PHARMACY	UNIVERSITY OF ZIMB. CLINICAL TRIALS RESEARCH CENT. (UZ-CTRC)	CNR INGWE ROAD/CHAMINUKA ROAD	CHITUNGWIZA	2025-12-31	Pharmacies: Research
b3df9a51-ce41-4350-89c1-5c02908dfae6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1871-2024	ST RAPHELS PHARMACY	FLEXPHARM HEALTH (PVT) LTD	SD 831704870 DOMBOSHAVA S/GROUND, CHIREDZERO BUSS. COMPLEX	DOMBOSHAWA	2025-02-28	Pharmacy in rural area
a29ae3ac-2cc6-4024-b31e-46540c270e33	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0204-2024	ST THOMAS CLINIC	DELTA BEVERAGES (PVT) LTD	99 CENTRAL AVENUE	HARARE	2024-09-30	Clinics: Class B
106f9b36-647a-4799-b84a-11b0dc62ac8e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1305-2024	ST. CRIS PHARMACY	BLUE CAPSULE INVESTMENTS (PVT) LTD	STD D. OF GLENTOR	HARARE	2025-02-28	Pharmacy in any other location
2561d21d-0f2e-41e5-ba8f-19237107c335	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1545-2024	STAR PHARMACY	SEASONS PHARMACEUTICALS (PVT) LTD	SHOP 7 FARMERS MARKET	HARARE	2025-09-30	Pharmacy in any other location
5e4ee116-6894-4eca-b9d0-95bee3456ee1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I01-P0090-2023	STEEL MAKERS INDUSTRIAL CLINIC	STEEL MAKERS (PVT) LTD	OLD STEELWORKS ROAD	REDCLIFF	2024-09-30	Clinics: Class A
292786ea-28ed-47b1-934f-afddbad30daf	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1766-2024	STELLY PHARMACY	COGNISANT INVESTMENTS (PVT) LTD	132 HEBERT CHITEPO	BULAWAYO	2025-02-28	Pharmacy in any other location
822fb6d7-c2dc-4e0a-9c11-0dea4ea0d7f6	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1494-2024	STERLING PHARMACY	PATHWAY PHARMACY (PVT) LTD	CNR MALVERN/CHATHAM RD	MVURWI	2025-02-28	Pharmacy in any other location
6838e84a-6b77-49c8-9aa6-29d9256e045b	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0205-2024	STM PHARMACEUTICALS	STM HOLDINGS (PVT) LTD	137 HERBERT CHITEPO STREET,	BULAWAYO	2025-03-31	Wholesalers
26c92608-bc9e-43d5-a198-28656c3228b2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1417-2024	STODART PHARMACY	STRAITON INVESTMENTS (PVT) LTD	STAND 20078 PAZARANGU AVE	HARARE	2025-11-30	Pharmacy in any other location
ef30428b-c143-4e47-b0f3-e95b8619842a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1379-2024	STRATHAVEN PHARMACY	SEASONS PHARMACEUTICALS (PVT) LTD	SHOP 4 STRATHAVEN SHOPS	HARARE	2025-06-30	Pharmacy in any other location
63c78020-c004-4c12-84ba-70ba99b05061	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1982-2024	STURGEON BLUE PHARMACY	STURGEON BLUE PHARMACY (PVT) LTD	3020 AERODrOME	BINDURA	2025-04-30	Pharmacy in any other location
6482d29c-23c2-4284-b888-8833c3593f27	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1898-2024	SUBURBAN PHARMACY	SUBURBAN MEDICAL SUPPLIERS P/L	WARREN PARK 1	HARARE	2025-08-31	Pharmacy in any other location
3f858d08-8fad-4194-963e-5a82a55cf8f2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0196-2023	SUGAR REFINING	STAR AFRICA CORPORATION LIMITED	49 DOUGLAS RD, WORKINGTON	HARARE	2024-09-30	Clinics: Class B
f2717274-0a15-4a1f-9f56-60dec159a1a4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1777-2024	SUNNINGDALE 2 PHARMACY	MUNALDO ENTERPRISES (PVT) LTD	STD 16075 40TH CLOSE SUNNINGDALE 2	HARARE	2025-08-31	Pharmacy in any other location
17f5cfbc-4e7b-443c-ad26-08a597fb0270	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1169-2024	SUNRISE PHARMACY	SUNRISE PHARMACY (PVT) LTD	SHOP 2 ENGINEERING HSE, 88 REZENDE STREET	HARARE	2025-07-31	Pharmacy located in the CBD
b100d6cf-e107-4f5d-8fc7-08545b0b7bf8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1231-2024	SUNRISE PHARMACY	SUNRISE PHARMACY (PVT) LTD	STD NO.450 BT, 95 GEORGE SILUNDIKA STREET	BULAWAYO	2025-10-31	Pharmacy located in the CBD
116f86f8-af05-431b-a2ec-8289c36cc5aa	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1745-2024	SUNWAY PHARMACY	GREAT DYKE PHARMACETICALS (PVT) LTD	1272 VENTERSBURG ROAD	HARARE	2025-11-30	Pharmacy in any other location
81d15308-00ad-4e8e-b9fa-370cae3bad6e	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1230-2024	SUPERMART PHARMACY	GO-FIT PHARMACY (PVT) LTD	90 J.M. NKOMO ST & 9TH AVE	BULAWAYO	2025-04-30	Pharmacy in any other location
f3a0b533-72fe-414a-a331-54706f8ac14d	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1216-2024	SUPERMED PHARMACY	CURLEW CHEMICAL INDUSTRIES (PVT) LTD	SHOP2 ZONKIZIZWE COMPLEX	BULAWAYO	2025-04-30	Pharmacy in any other location
f2434e37-73ea-4627-bba8-0092b20413f2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0208-2024	SUPREME MEDICAL SUPPLIERS	SUPREME MED. SUPPLIERS AFRICA P/L	UNIT 3 HARROW BUSINESS PARK	HARARE	2025-05-31	Wholesalers
d0c6ef0a-9871-489b-af35-6879dbb13bae	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	W01-P0217-2024	SWAN PHARMACEUTICALS	SWAN PHARMACEUTICALS (PVT) LTD	40 SAMORA MACHEL ST ANDrEWS HSE	HARARE	2025-03-31	Wholesalers
990f93dc-c000-4f54-a62d-a0292029f834	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0028-2024	T & N PHARMACY	T & N PHARMACY	18 HARRIS STREET	KAROI	2025-02-28	Pharmacy in rural area
71432a5b-f89e-4c67-8667-8b375a3f9b3a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1592-2024	TANMED PHARMACY	TANMED PHARMACEUTICALS (PBC)	NO.9510	HARARE	2025-10-31	Pharmacy in any other location
1864a0fc-981f-4b8e-a8be-9c560c4da9e3	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1770-2024	TASCA PHARMACY	SANKOS INVESTMENTS (PVT) LTD	9185 CHIMBAIRA COMPLEX, ZANAMWE, ST MARYS	CHITUNGWIZA	2025-07-31	Pharmacy in any other location
b42f39e9-5c3c-419a-a1b1-0c40fcc50024	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1446-2024	TEES PHARMACY	TEES PHARMACY (PVT) LTD	CNR 11TH / FIFE STREET	BULAWAYO	2025-05-31	Pharmacy located in the CBD
eec7388d-ce7b-44d7-80a0-2296419d86f1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1437-2024	TEES PHARMACY (ZVISHAVANE)	TEES PHARMACY (PVT) LTD	ACROPOL BUILDING,R MUGABE WAY	ZVISHAVANE	2025-01-31	Pharmacy in any other location
0292f2af-26c7-4a02-bfa6-5db969d63011	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1377-2024	TERMINUS PHARMACY	SERVISENS INVESTMENT (PVT) LTD	STAND NO 3077A TURF	NGEZI	2025-02-28	Pharmacy in any other location
a182cc4d-7e6f-476d-bf01-4e3bf8f4f45f	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0025-2024	THE AVENUES CLINIC	MEDICAL INVESTMENTS (PVT) LTD	CNR BAINES AND MAZOWE	HARARE	2025-05-31	Hospital pharmacies
48544ad6-b099-43a0-8998-8d7b0d7afcd1	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P0140-2024	THE BALM OF GILEAD	EDGAR AND ANDERSON ENTERPRISES P/L	SHOP 1 MAPURANGA COMPLEX	JERERA	2025-04-30	Pharmacy in any other location
daaad1e6-06e0-4c82-b27c-3a58fd2681fb	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1603-2024	THE BEST PHARMACY	SHONIWA DOUGLAS	SHOP 6 BELVERLEY COURT100 N. MANDELA AVE	187	2025-02-28	Pharmacy in any other location
d0544b40-5503-452b-891f-bea37e6d89e4	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1752-2024	THE BROOKE CHEMIST	MEDEXPRESS PHARMACEUTICALS P/L	SHOP 13, BORROWDALE BROOKE S/CENTRE	HARARE	2025-05-31	Pharmacy in any other location
bd2aef39-f1ed-4893-9095-93059912cc65	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1909-2024	THE CENTURION PHARMACY	SANTE-PLUS (PVT) LTD	SHOP 3 DATHEE BUILDING 7TH STREET	GWERU	2025-04-30	Pharmacy located in the CBD
9736f55c-e228-4de9-8ecc-262df552cf24	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0022-2024	THE COLIN SAUNDERS HOSP	TRIANGLE LIMITED	HOSPITAL ROAD	TRIANGLE	2025-12-31	Hospital pharmacies
7484b83a-8b4a-4fce-b989-24d8b9233b70	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1516-2024	THE COUNTRY PHARMACY	THE COUNTRY PHARMACY (PVT) LTD	SHOP 49B DOLPHIN HOUSE 49B PINE STR	MARONDERA	2025-03-31	Pharmacy in any other location
3aeae7dd-5327-40b3-b8a6-8386d341718c	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1968-2024	THE GREENHEART PHARMACY	HANDIK HOLDINGS (PVT) LTD	3005 RENCO MINE	MASVINGO	2025-04-30	Pharmacy in any other location
c371a914-533f-450a-bc78-3f866840c713	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1827-2024	THE LOOKOUT PHARMACY	THE LOOKOUT PHARMACY (PVT) LTD	STD 9638 MUFAKOSE, MAGANDANGA S/CENTRE	HARARE	2025-02-28	Pharmacy in any other location
14cd344d-89d9-4675-aace-5de95b9f8113	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1337-2024	THE MED STORE	INVESTPHARM INVESTMENTS (PVT) LTD	30 R. MANIKA AVE	HARARE	2025-02-28	Pharmacy located in the CBD
c31f96b2-37d4-4bd9-9edd-9385fc00c08a	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1276-2024	THE MEDICINE CHEST PHARMACY	THE MEDICINE CHEST (PVT) LTD	4 ST ANDrEWS ARCADE	HARARE	2025-05-31	Pharmacy in any other location
0e68572a-a75b-4cec-b376-3ee711249225	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1271-2024	THE MEDICINE CHEST PHARMACY	THE MEDICINE CHEST (PVT) LTD	NO. 5 HORWORTH ROAD HIGHLANDS	HARARE	2025-12-31	Pharmacy in any other location
c3f1bc97-9710-49cf-91de-865c41fa2e21	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	H01-P0024-2024	THE MIDLANDS PVT HOSPITAL	THE MIDLANDS PVT HOSPITAL (PVT) LTD	STD 8766 GYMKHANA J. TONGOGARA	GWERU	2025-02-28	Hospital pharmacies
d8471e70-46b6-4736-993d-e8a36b3020b8	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1367-2024	THE STONES PHARMACY	FLYOVER PHARMACY (PVT) LTD	STAND 2942 OLD HIGHFIELD	HARARE	2025-02-28	Pharmacy in any other location
73a223f1-3e1b-4b75-bfc3-5054862b46f2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0168-2023	THE ZIMBABWE BATA SHOE CO CLINIC	THE ZIMBABWE BATA SHOE COMPANY LTD	STAND 521/522 BULAWAYO ROAD	GWERU	2024-09-30	Clinics: Class B
309a0e39-df69-416b-9aee-9a2a22f80591	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1971-2024	THOSHECK PHARMACY	THOSHECK PHARMACY (PVT) LTD	18 HARRIS	KAROI	2025-04-30	Pharmacy in any other location
07a74ffb-ed82-4353-a76e-eff2792b5fa7	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1413-2024	THOSHECK PHARMACY	THOSHECK PHARMACY (PVT) LTD	94 ROSEWAY	KAROI	2025-05-31	Pharmacy in rural area
f7cb7303-35a8-4fc5-8070-b31b0683eccc	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1831-2024	THOSHECK PHARMACY	THOSHECK PHARMACY (PVT) LTD	SHOP Y13 SUWOGURU T/SHIP	MVURWI	2025-03-31	Pharmacy in rural area
32ce1755-cd7a-4a7a-9c9f-2ba3df094d3b	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1731-2024	THOSHECK PHARMACY - MURAMBINDA	THOSHECK PHARMACY (PVT) LTD	STAND NO. 367	MURAMBINDA	2025-03-31	Pharmacy in any other location
af09cf73-587b-4a38-adc3-140ec9a1baf2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1224-2024	TICHAZ PHARMACY	TICHAZ PHARMACY (PVT) LTD	9515 TICHAGARIKA S/CENT. GLENVIEW 3	HARARE	2025-02-28	Pharmacy in any other location
53aed7ed-d4be-47e2-913c-ecc62bfb1701	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0192-2023	TIGER REEF MINE	HOMESTAKE MINING AND TECHNICAL SERVICES	P.O. BOX 713	KWEKWE	2024-09-30	Clinics: Class B
4d7df0ab-c101-4f7a-a1a4-16c75855d6ab	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0172-2023	TINGAMIRA TEA ESTATE CLINIC	TANGANDA TEA ESTATE	TINGAMIRA TEA ESTATE	CHIPINGE	2024-09-30	Clinics: Class B
f2159519-6b84-4f77-b78b-b37622b960b5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1854-2024	TK PHARMACY - MAKONI	HEMABEN INVESTMENTS (PVT) LTD	16069 UNIT G SEKE	CHITUNGWIZA	2025-09-30	Pharmacy in any other location
7ae91d58-d914-454c-b67e-b37fe73b99b5	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1572-2024	TK PHARMACY - ZENGEZA	HEMABEN INVESTMENTS (PVT) LTD	19331 ZENGEZA 4	CHITUNGWIZA	2025-09-30	Pharmacy in any other location
b5e5b817-222f-458d-85a7-02d6ecfa13b2	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P06-P1918-2024	TLC PHARMACY	MEDICLINFAM (PVT) LTD	5513/15 TURF BUSINESS CENTRE	NGEZI	2025-04-30	Pharmacy in rural area
f35ce07e-47d3-4686-9087-9ed00ade7d10	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	I02-P0139-2023	TOBACCO PROCESSORS CLINIC	TOBACCO PROCESSORS ZIMBABWE P/L	S. MAZORODZE/AUCKLAND RD	HARARE	2024-09-30	Clinics: Class B
9b9194c2-a970-49ca-968e-3227a3fbe827	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1743-2024	TOP HEALTH PHARMACY	TOP HEALTH PHARMACY	25352 UPFRONT ROAD	RUWA	2025-02-28	Pharmacy in any other location
0af4334b-f742-4830-9540-fb4827a81f28	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P05-P1897-2024	TOPCARE PHARMACY	TOPCARE PHARMACY (PVT) LTD	SHOP 28 EASTGATE MARKET	HARARE	2025-02-28	Pharmacy located in the CBD
eb346e3d-dc1a-4ab7-a416-553e69d75e53	2024-07-05 11:12:48.372512-04	2024-07-05 11:12:48.372512-04	P01-P1146-2024	TOPCARE PHARMACY - GLETWYN	TOPCARE (PVT) LTD	2061 GLETYWYN RD GLETWYN	HARARE	2025-02-28	Pharmacy in any other location
