id	name	term_icd9_code	term_icd9_text	consumer_name	is_procedure	info_link_href	info_link_text	created_at	updated_at
c_6718	Hiccups	786.8	Hiccough	Hiccups	f	http://www.nlm.nih.gov/medlineplus/ency/article/003068.htm	Hiccups	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22883	Lateral pharyngeal space abscess	478.29	Other diseases of pharynx or nasopharynx	Lateral pharyngeal space abscess	f	http://www.nlm.nih.gov/medlineplus/throatdisorders.html	Throat Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8405	Throat mass	784.2	Swelling, mass, or lump in head and neck	Throat mass	f	http://www.nlm.nih.gov/medlineplus/neckinjuriesanddisorders.html	Neck Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8395	Myocarditis	429.0	Myocarditis, unspecified	Myocarditis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000149.htm	Myocarditis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_22649	Polyarthritis	716.50	Unspecified polyarthropathy or polyarthritis, site unspecified	Polyarthritis	f	http://www.nlm.nih.gov/medlineplus/arthritis.html	Arthritis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_18605	Cardiomyopathy - ischemic			Cardiomyopathy - ischemic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000160.htm	Ischemic cardiomyopathy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9930	Pseudophakia	V43.1	Lens replaced by other means	Pseudophakia	f	http://www.nlm.nih.gov/medlineplus/cataract.html	Cataract	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9929	Medial meniscus tear	836.0	Tear of medial cartilage or meniscus of knee, current	Medial meniscus tear	f	http://www.nlm.nih.gov/medlineplus/kneeinjuriesanddisorders.html	Knee Injuries and Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8195	Laryngeal edema	478.6	Edema of larynx	Laryngeal edema	f	http://www.nlm.nih.gov/medlineplus/throatdisorders.html	Throat Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8205	Tracheal stenosis	519.11	Acute bronchospasm	Tracheal stenosis	f	http://www.nlm.nih.gov/medlineplus/trachealdisorders.html	Tracheal Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8352	Abruptio placentae	641.20	Premature separation of placenta, unspecified as to episode of care	Separation of placenta from uterus (abruption)	f	http://www.nlm.nih.gov/medlineplus/ency/article/000901.htm	Placenta abruptio	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21766	Lymphadenitis - acute	683	Acute lymphadenitis	Lymphadenitis - acute	f	http://www.nlm.nih.gov/medlineplus/ency/article/001301.htm	Lymphadenitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6554	Cervical polyp	622.7	Mucous polyp of cervix	Cervical polyp	f	http://www.nlm.nih.gov/medlineplus/cervixdisorders.html	Cervix Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10454	Medulloblastoma	191.6	Malignant neoplasm of cerebellum NOS	Medulloblastoma	f	http://www.nlm.nih.gov/medlineplus/braincancer.html	Brain Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19112	Blood group A positive			Blood group A positive	f	http://www.nlm.nih.gov/medlineplus/ency/article/003345.htm	Blood typing	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10183	Pleurisy	511.0	Pleurisy without mention of effusion or current tuberculosis	Pleurisy	f	http://www.nlm.nih.gov/medlineplus/pleuraldisorders.html	Pleural Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4137	Hydrocele	603.9	Hydrocele, unspecified	Hydrocele	f	http://www.nlm.nih.gov/medlineplus/ency/article/000518.htm	Hydrocele	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6692	Meningitis - aseptic	047.9	Unspecified viral meningitis	Meningitis - aseptic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000614.htm	Aseptic meningitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6702	Shigellosis	004.9	Shigellosis, unspecified	Shigellosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000295.htm	Shigellosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8385	Goodpasture's syndrome	446.21	Goodpasture's syndrome	Goodpasture's syndrome	f	http://www.nlm.nih.gov/medlineplus/ency/article/000142.htm	Goodpasture syndrome	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9964	Cleft palate	749.00	Cleft palate, unspecified	Cleft palate	f	http://www.nlm.nih.gov/medlineplus/ency/article/001051.htm	Cleft Lip and Palate	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_25052	Hypergammaglobulinemia	273.0	Polyclonal hypergammaglobulinemia	Hypergammaglobulinemia	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_19704	Mania			Mania	f	http://www.nlm.nih.gov/medlineplus/bipolardisorder.html	Bipolar Disorder	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2965	Strabismus	378.9	Unspecified disorder of eye movements	Crossed eyes (strabismus)	f	http://www.nlm.nih.gov/medlineplus/ency/article/001004.htm	Strabismus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10236	Keratosis - pilaris	757.39	Other specified congenital anomalies of skin	Keratosis - pilaris	f	http://www.nlm.nih.gov/medlineplus/ency/article/001462.htm	Keratosis pilaris	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_6353	Pulmonary volume loss			Pulmonary volume loss	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4163	Biliary surgery			Biliary surgery	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9676	Neurodermatitis	698.3	Lichenification and lichen simplex chronicus	Neurodermatitis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000872.htm	Lichen simplex chronicus	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8586	Wheezing	786.07	Wheezing	Wheezing	f	http://www.nlm.nih.gov/medlineplus/ency/article/003070.htm	Wheezing	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_30571	Asthma - mild intermittent	493.90	Asthma, unspecified type, without mention of status asthmaticus	Asthma - mild intermittent	f	http://www.nlm.nih.gov/medlineplus/asthma.html	Asthma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8118	Dengue fever	061	Dengue	Dengue fever	f	http://www.nlm.nih.gov/medlineplus/dengue.html	Dengue	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4590	Keratosis	701.1	Keratoderma, acquired	Keratosis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000827.htm	Actinic keratosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4589	Nasal obstruction	478.11	Nasal mucositis (ulcerative)	Nasal obstruction	f	http://www.nlm.nih.gov/medlineplus/ency/article/003049.htm	Nasal congestion	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_272	Rheumatic fever history			Rheumatic fever history	f	http://www.nlm.nih.gov/medlineplus/ency/article/003940.htm	Rheumatic fever	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2835	Tubal ligation	V25.2	Encounter for sterilization	Tubal ligation	t	http://www.nlm.nih.gov/medlineplus/ency/article/002913.htm	Tubal ligation	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10428	Hemangiopericytoma	238.1	Neoplasm of uncertain behavior of connective and other soft tissue	Hemangiopericytoma	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_23374	Elbow pain	719.42	Pain in joint involving upper arm	Elbow pain	f	http://www.nlm.nih.gov/medlineplus/ency/article/003172.htm	Elbow pain	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8838	Lyme disease	088.81	Lyme disease	Lyme disease	f	http://www.nlm.nih.gov/medlineplus/lymedisease.html	Lyme Disease	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4458	Gastroenteritis	558.9	Other and unspecified noninfectious gastroenteritis and colitis	Gastroenteritis	f	http://www.nlm.nih.gov/medlineplus/gastroenteritis.html	Gastroenteritis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21742	Creeping eruption	126.9	Ancylostomiasis and necatoriasis, unspecified	Creeping eruption	f	http://www.nlm.nih.gov/medlineplus/ency/article/001454.htm	Creeping eruption	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21767	Lymphadenitis - chronic	289.1	Chronic lymphadenitis	Lymphadenitis - chronic	f	http://www.nlm.nih.gov/medlineplus/ency/article/001301.htm	Lymphadenitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11510	Interstitial nephritis - chronic	582.89	Chronic glomerulonephritis with other specified pathological lesion in kidney	Interstitial nephritis - chronic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000464.htm	Interstitial nephritis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11509	Interstitial nephritis - acute	580.89	Acute glomerulonephritis with other specified pathological lesion in kidney	Interstitial nephritis - acute	f	http://www.nlm.nih.gov/medlineplus/ency/article/000464.htm	Interstitial nephritis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_20973	Intracranial surgery			Intracranial surgery	t	http://www.nlm.nih.gov/medlineplus/ency/article/003018.htm	Brain surgery	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9694	Amblyopia	368.00	Amblyopia, unspecified	Lazy eye (amblyopia)	f	http://www.nlm.nih.gov/medlineplus/ency/article/001014.htm	Amblyopia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9704	Alveolar osteitis	526.5	Alveolitis of jaw	Alveolar osteitis	f	http://www.nlm.nih.gov/medlineplus/toothdisorders.html	Tooth Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16553	Rib fracture	807.00	Closed fracture of rib(s), unspecified	Rib fracture	f	http://www.nlm.nih.gov/medlineplus/fractures.html	Fractures	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5462	Cerebral atrophy	331.9	Cerebral degeneration, unspecified	Cerebral atrophy	f	http://www.nlm.nih.gov/medlineplus/braindiseases.html	Brain Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4338	Small bowel stricture	560.9	Unspecified intestinal obstruction	Small bowel stricture	f	http://www.nlm.nih.gov/medlineplus/digestivediseases.html	Digestive Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9588	Xerostomia	527.7	Disturbance of salivary secretion	Dry mouth (xerostomia)	f	http://www.nlm.nih.gov/medlineplus/ency/patientinstructions/000032.htm	Dry Mouth	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4606	Burn	947.9	Burn of internal organs, unspecified site	Burn	f	http://www.nlm.nih.gov/medlineplus/burns.html	Burns	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4364	Otitis media - serous	381.01	Acute serous otitis media	Fluid in the ear (otitis media - serous)	f	http://www.nlm.nih.gov/medlineplus/earinfections.html	Ear Infections	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_1952	Pneumonia - lobar	481	Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia]	Pneumonia - lobar	f	http://www.nlm.nih.gov/medlineplus/pneumonia.html	Pneumonia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_1968	Tuberculosis - active	011.92	Unspecified pulmonary tuberculosis, bacteriological or histological examination unknown (at present)	Tuberculosis - active	f	http://www.nlm.nih.gov/medlineplus/tuberculosis.html	Tuberculosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_17332	Aortic valve replacement	35.21	Replacement of aortic valve with tissue graft	Aortic valve replacement	t	http://www.nlm.nih.gov/medlineplus/ency/article/007408.htm	Aortic valve surgery - open	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4372	Gynecomastia	611.1	Hypertrophy of breast	Gynecomastia	f	http://www.nlm.nih.gov/medlineplus/ency/article/003165.htm	Breast Diseases	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_21758	Incontinentia pigmenti	757.33	Congenital pigmentary anomalies of skin	Incontinentia pigmenti	f	http://www.nlm.nih.gov/medlineplus/ency/article/001583.htm	Incontinentia pigmenti	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8786	Hyperviscosity syndrome	273.3	Macroglobulinemia	Hyperviscosity syndrome (HVS)	f	http://www.nlm.nih.gov/medlineplus/bloodandblooddisorders.html	Blood and Blood Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_1969	Sarcoidosis	135	Sarcoidosis	Sarcoidosis	f	http://www.nlm.nih.gov/medlineplus/sarcoidosis.html	Sarcoidosis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2070	Duodenal bulb deformed	537.89	Other specified disorders of stomach and duodenum	Duodenal bulb deformed	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3238	Proteinuria	791.0	Proteinuria	Proteinuria	f	http://www.nlm.nih.gov/medlineplus/ency/article/003580.htm	Protein - urine	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_7904	Salpingectomy			Salpingectomy	t			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10471	Renal cell adenocarcinoma	189.0	Malignant neoplasm of kidney, except pelvis	Renal cell adenocarcinoma	f	http://www.nlm.nih.gov/medlineplus/kidneycancer.html	Kidney Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3377	Hepatitis - drug induced	573.3	Hepatitis, unspecified	Hepatitis - drug induced	f	http://www.nlm.nih.gov/medlineplus/ency/article/000226.htm	Hepatitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2547	Gallbladder cancer	156.0	Malignant neoplasm of gallbladder	Gallbladder cancer	f	http://www.nlm.nih.gov/medlineplus/gallbladdercancer.html	Gallbladder Cancer	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5096	Cerebral palsy	343.9	Infantile cerebral palsy, unspecified	Cerebral palsy (CP)	f	http://www.nlm.nih.gov/medlineplus/cerebralpalsy.html	Cerebral Palsy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5106	Comedo	706.1	Other acne	Comedo	f	http://www.nlm.nih.gov/medlineplus/acne.html	Acne	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8117	Smallpox	050.9	Smallpox, unspecified	Smallpox	f	http://www.nlm.nih.gov/medlineplus/smallpox.html	Smallpox	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_3951	Bronchitis	491.9	Unspecified chronic bronchitis	Bronchitis	f	http://www.nlm.nih.gov/medlineplus/bronchitis.html	Bronchitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11206	Vaginal prolapse	618.00	Unspecified prolapse of vaginal walls	Vaginal prolapse	f	http://www.nlm.nih.gov/medlineplus/ency/article/001508.htm	Uterine prolapse	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_15160	Gastroschisis	756.79	Other congenital anomalies of abdominal wall	Gastroschisis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000992.htm	Gastroschisis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_15159	Syndactyly			Fused fingers or toes (syndactyly)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003289.htm	Webbing of the fingers or toes	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11066	Diverticulum	562.10	Diverticulosis of colon (without mention of hemorrhage)	Diverticulum	f	http://www.nlm.nih.gov/medlineplus/diverticulosisanddiverticulitis.html	Diverticulosis and Diverticulitis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4154	Duodenal surgery			Duodenal surgery	t	http://www.nlm.nih.gov/medlineplus/ency/article/002943.htm	Small bowel resection	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_14537	ABO incompatibility			ABO incompatibility	f	http://www.nlm.nih.gov/medlineplus/ency/article/001306.htm	ABO incompatibility	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2329	Fatigue	780.79	Other malaise and fatigue	Fatigue	f	http://www.nlm.nih.gov/medlineplus/fatigue.html	Fatigue	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8135	Glucagonoma	235.5	Neoplasm of uncertain behavior of other and unspecified digestive organs	Glucagonoma	f	http://www.nlm.nih.gov/medlineplus/ency/article/000326.htm	Glucagonoma	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_8318	Familial adenomatous polyposis	211.3	Benign neoplasm of colon	Familial adenomatous polyposis	f	http://www.nlm.nih.gov/medlineplus/colonicpolyps.html	Colonic Polyps	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10818	Polyp - juvenile			Polyp - juvenile	f	http://www.nlm.nih.gov/medlineplus/ency/article/000266.htm	Colorectal polyps	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4224	Hypoplastic marrow	284.9	Aplastic anemia, unspecified	Bone marrow - underactive (hypoplastic)	f	http://www.nlm.nih.gov/medlineplus/bonemarrowdiseases.html	Anemia	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4919	Anasarca	782.3	Edema	Massive edema (anasarca)	f	http://www.nlm.nih.gov/medlineplus/ency/article/003103.htm	Edema	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10384	Adenoma - follicular	226	Benign neoplasm of thyroid glands	Adenoma - follicular	f	http://www.nlm.nih.gov/medlineplus/benigntumors.html	Benign Tumors	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9772	Throat pain	462	Acute pharyngitis	Sore throat	f	http://www.nlm.nih.gov/medlineplus/neckinjuriesanddisorders.html	Throat Disorders	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_11832	Gastrostomy tube placement			G-type feeding tube placement	t	http://www.nlm.nih.gov/medlineplus/ency/article/002937.htm	Feeding tube insertion - gastrostomy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_25513	Chronic membranoproliferative glomerulonephritis	582.2	Chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis	Chronic membranoproliferative glomerulonephritis	f	http://www.nlm.nih.gov/medlineplus/ency/article/000475.htm	Membranoproliferative GN	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_5427	Polymyalgia rheumatica	725	Polymyalgia rheumatica	Polymyalgia rheumatica	f	http://www.nlm.nih.gov/medlineplus/polymyalgiarheumatica.html	Polymyalgia Rheumatica	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_4243	Diaphragm surgery			Diaphragm surgery	t	http://www.nlm.nih.gov/medlineplus/ency/article/002936.htm	Diaphragmatic hernia repair - congenital	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2955	Polymyositis	710.4	Polymyositis	Polymyositis	f	http://www.nlm.nih.gov/medlineplus/myositis.html	Myositis	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_2938	Impotence	607.84	Impotence of organic origin	Impotence	f	http://www.nlm.nih.gov/medlineplus/erectiledysfunction.html	Erectile Dysfunction	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_16128	Encephalopathy - metabolic			Encephalopathy - metabolic	f	http://www.nlm.nih.gov/medlineplus/ency/article/000302.htm	Hepatic encephalopathy	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10323	Papillary adenocarcinoma	183.0	Malignant neoplasm of ovary	Papillary adenocarcinoma	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_9859	Ovarian dysfunction	256.9	Unspecified ovarian dysfunction	Ovarian dysfunction	f			2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
c_10245	Placenta previa	641.10	Hemorrhage from placenta previa, unspecified as to episode of care	Placenta previa	f	http://www.nlm.nih.gov/medlineplus/ency/article/000900.htm	Placenta previa	2024-03-14 12:47:03.616257-04	2024-03-14 12:47:03.616257-04
