code	name	created_at	updated_at
K05.6	Periodontal disease, unspecified	2024-05-01 17:00:04.589027-04	2024-05-01 17:00:04.589027-04
L03.119	Cellulitis of unspecified part of limb	2024-05-01 17:00:04.589341-04	2024-05-01 17:00:04.589341-04
T67.5XXA	Heat exhaustion, unspecified, initial encounter	2024-05-01 17:00:04.589648-04	2024-05-01 17:00:04.589648-04
T67.5XXD	Heat exhaustion, unspecified, subsequent encounter	2024-05-01 17:00:04.589648-04	2024-05-01 17:00:04.589648-04
T67.5XXS	Heat exhaustion, unspecified, sequela	2024-05-01 17:00:04.589648-04	2024-05-01 17:00:04.589648-04
R07.9	Chest pain, unspecified	2024-05-01 17:00:04.590021-04	2024-05-01 17:00:04.590021-04
H83.2X9	Labyrinthine dysfunction, unspecified ear	2024-05-01 17:00:04.590341-04	2024-05-01 17:00:04.590341-04
S42.109A	Fracture of unspecified part of scapula, unspecified shoulder, initial encounter for closed fracture	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
S42.109B	Fracture of unspecified part of scapula, unspecified shoulder, initial encounter for open fracture	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
S42.109D	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
S42.109G	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
S42.109K	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
S42.109P	Fracture of unspecified part of scapula, unspecified shoulder, subsequent encounter for fracture with malunion	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
S42.109S	Fracture of unspecified part of scapula, unspecified shoulder, sequela	2024-05-01 17:00:04.590979-04	2024-05-01 17:00:04.590979-04
G40.309	Generalized idiopathic epilepsy and epileptic syndromes, not intractable, without status epilepticus	2024-05-01 17:00:04.591444-04	2024-05-01 17:00:04.591444-04
T56.0X1A	Toxic effect of lead and its compounds, accidental (unintentional), initial encounter	2024-05-01 17:00:04.59177-04	2024-05-01 17:00:04.59177-04
T56.0X1D	Toxic effect of lead and its compounds, accidental (unintentional), subsequent encounter	2024-05-01 17:00:04.59177-04	2024-05-01 17:00:04.59177-04
T56.0X1S	Toxic effect of lead and its compounds, accidental (unintentional), sequela	2024-05-01 17:00:04.59177-04	2024-05-01 17:00:04.59177-04
S05.90XA	Unspecified injury of unspecified eye and orbit, initial encounter	2024-05-01 17:00:04.592153-04	2024-05-01 17:00:04.592153-04
S05.90XD	Unspecified injury of unspecified eye and orbit, subsequent encounter	2024-05-01 17:00:04.592153-04	2024-05-01 17:00:04.592153-04
S05.90XS	Unspecified injury of unspecified eye and orbit, sequela	2024-05-01 17:00:04.592153-04	2024-05-01 17:00:04.592153-04
G30.9	Alzheimer's disease, unspecified	2024-05-01 17:00:04.593292-04	2024-05-01 17:00:04.593292-04
F02.80	Dementia in other diseases classified elsewhere, unspecified severity, without behavioral disturbance, psychotic disturbance, mood disturbance, and anxiety	2024-05-01 17:00:04.593292-04	2024-05-01 17:00:04.593292-04
N25.89	Other disorders resulting from impaired renal tubular function	2024-05-01 17:00:04.593628-04	2024-05-01 17:00:04.593628-04
N84.0	Polyp of corpus uteri	2024-05-01 17:00:04.593915-04	2024-05-01 17:00:04.593915-04
O14.90	Unspecified pre-eclampsia, unspecified trimester	2024-05-01 17:00:04.594783-04	2024-05-01 17:00:04.594783-04
E79.0	Hyperuricemia without signs of inflammatory arthritis and tophaceous disease	2024-05-01 17:00:04.595361-04	2024-05-01 17:00:04.595361-04
F52.4	Premature ejaculation	2024-05-01 17:00:04.595681-04	2024-05-01 17:00:04.595681-04
M71.9	Bursopathy, unspecified	2024-05-01 17:00:04.596253-04	2024-05-01 17:00:04.596253-04
K43.9	Ventral hernia without obstruction or gangrene	2024-05-01 17:00:04.596655-04	2024-05-01 17:00:04.596655-04
C83.80	Other non-follicular lymphoma, unspecified site	2024-05-01 17:00:04.596932-04	2024-05-01 17:00:04.596932-04
C84.00	Mycosis fungoides, unspecified site	2024-05-01 17:00:04.597957-04	2024-05-01 17:00:04.597957-04
D68.9	Coagulation defect, unspecified	2024-05-01 17:00:04.59826-04	2024-05-01 17:00:04.59826-04
E06.3	Autoimmune thyroiditis	2024-05-01 17:00:04.598553-04	2024-05-01 17:00:04.598553-04
T63.481A	Toxic effect of venom of other arthropod, accidental (unintentional), initial encounter	2024-05-01 17:00:04.598875-04	2024-05-01 17:00:04.598875-04
T63.481D	Toxic effect of venom of other arthropod, accidental (unintentional), subsequent encounter	2024-05-01 17:00:04.598875-04	2024-05-01 17:00:04.598875-04
H53.009	Unspecified amblyopia, unspecified eye	2024-05-01 17:00:04.628494-04	2024-05-01 17:00:04.628494-04
T63.481S	Toxic effect of venom of other arthropod, accidental (unintentional), sequela	2024-05-01 17:00:04.598875-04	2024-05-01 17:00:04.598875-04
B00.0	Eczema herpeticum	2024-05-01 17:00:04.599368-04	2024-05-01 17:00:04.599368-04
O21.0	Mild hyperemesis gravidarum	2024-05-01 17:00:04.599673-04	2024-05-01 17:00:04.599673-04
G04.90	Encephalitis and encephalomyelitis, unspecified	2024-05-01 17:00:04.600237-04	2024-05-01 17:00:04.600237-04
H35.039	Hypertensive retinopathy, unspecified eye	2024-05-01 17:00:04.60056-04	2024-05-01 17:00:04.60056-04
E34.0	Carcinoid syndrome	2024-05-01 17:00:04.60087-04	2024-05-01 17:00:04.60087-04
H47.10	Unspecified papilledema	2024-05-01 17:00:04.601164-04	2024-05-01 17:00:04.601164-04
I28.1	Aneurysm of pulmonary artery	2024-05-01 17:00:04.601449-04	2024-05-01 17:00:04.601449-04
R82.71	Bacteriuria	2024-05-01 17:00:04.601735-04	2024-05-01 17:00:04.601735-04
S02.2XXA	Fracture of nasal bones, initial encounter for closed fracture	2024-05-01 17:00:04.60203-04	2024-05-01 17:00:04.60203-04
S02.2XXB	Fracture of nasal bones, initial encounter for open fracture	2024-05-01 17:00:04.60203-04	2024-05-01 17:00:04.60203-04
S02.2XXD	Fracture of nasal bones, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.60203-04	2024-05-01 17:00:04.60203-04
S02.2XXG	Fracture of nasal bones, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.60203-04	2024-05-01 17:00:04.60203-04
S02.2XXK	Fracture of nasal bones, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.60203-04	2024-05-01 17:00:04.60203-04
S02.2XXS	Fracture of nasal bones, sequela	2024-05-01 17:00:04.60203-04	2024-05-01 17:00:04.60203-04
E24.0	Pituitary-dependent Cushing's disease	2024-05-01 17:00:04.602567-04	2024-05-01 17:00:04.602567-04
T58.94XA	Toxic effect of carbon monoxide from unspecified source, undetermined, initial encounter	2024-05-01 17:00:04.602878-04	2024-05-01 17:00:04.602878-04
T58.94XD	Toxic effect of carbon monoxide from unspecified source, undetermined, subsequent encounter	2024-05-01 17:00:04.602878-04	2024-05-01 17:00:04.602878-04
T58.94XS	Toxic effect of carbon monoxide from unspecified source, undetermined, sequela	2024-05-01 17:00:04.602878-04	2024-05-01 17:00:04.602878-04
F19.20	Other psychoactive substance dependence, uncomplicated	2024-05-01 17:00:04.603463-04	2024-05-01 17:00:04.603463-04
I11.9	Hypertensive heart disease without heart failure	2024-05-01 17:00:04.603754-04	2024-05-01 17:00:04.603754-04
I09.9	Rheumatic heart disease, unspecified	2024-05-01 17:00:04.604031-04	2024-05-01 17:00:04.604031-04
S13.9XXA	Sprain of joints and ligaments of unspecified parts of neck, initial encounter	2024-05-01 17:00:04.604439-04	2024-05-01 17:00:04.604439-04
S13.9XXD	Sprain of joints and ligaments of unspecified parts of neck, subsequent encounter	2024-05-01 17:00:04.604439-04	2024-05-01 17:00:04.604439-04
S13.9XXS	Sprain of joints and ligaments of unspecified parts of neck, sequela	2024-05-01 17:00:04.604439-04	2024-05-01 17:00:04.604439-04
M30.1	Polyarteritis with lung involvement [Churg-Strauss]	2024-05-01 17:00:04.604768-04	2024-05-01 17:00:04.604768-04
R22.2	Localized swelling, mass and lump, trunk	2024-05-01 17:00:04.605045-04	2024-05-01 17:00:04.605045-04
T65.94XA	Toxic effect of unspecified substance, undetermined, initial encounter	2024-05-01 17:00:04.605684-04	2024-05-01 17:00:04.605684-04
T65.94XD	Toxic effect of unspecified substance, undetermined, subsequent encounter	2024-05-01 17:00:04.605684-04	2024-05-01 17:00:04.605684-04
T65.94XS	Toxic effect of unspecified substance, undetermined, sequela	2024-05-01 17:00:04.605684-04	2024-05-01 17:00:04.605684-04
J70.9	Respiratory conditions due to unspecified external agent	2024-05-01 17:00:04.605684-04	2024-05-01 17:00:04.605684-04
T80.92XA	Unspecified transfusion reaction, initial encounter	2024-05-01 17:00:04.606062-04	2024-05-01 17:00:04.606062-04
T80.92XD	Unspecified transfusion reaction, subsequent encounter	2024-05-01 17:00:04.606062-04	2024-05-01 17:00:04.606062-04
T80.92XS	Unspecified transfusion reaction, sequela	2024-05-01 17:00:04.606062-04	2024-05-01 17:00:04.606062-04
I77.9	Disorder of arteries and arterioles, unspecified	2024-05-01 17:00:04.606414-04	2024-05-01 17:00:04.606414-04
C93.90	Monocytic leukemia, unspecified, not having achieved remission	2024-05-01 17:00:04.60672-04	2024-05-01 17:00:04.60672-04
K14.3	Hypertrophy of tongue papillae	2024-05-01 17:00:04.607665-04	2024-05-01 17:00:04.607665-04
E87.1	Hypo-osmolality and hyponatremia	2024-05-01 17:00:04.607974-04	2024-05-01 17:00:04.607974-04
M32.14	Glomerular disease in systemic lupus erythematosus	2024-05-01 17:00:04.608278-04	2024-05-01 17:00:04.608278-04
J86.9	Pyothorax without fistula	2024-05-01 17:00:04.608573-04	2024-05-01 17:00:04.608573-04
K44.0	Diaphragmatic hernia with obstruction, without gangrene	2024-05-01 17:00:04.609135-04	2024-05-01 17:00:04.609135-04
L92.9	Granulomatous disorder of the skin and subcutaneous tissue, unspecified	2024-05-01 17:00:04.609427-04	2024-05-01 17:00:04.609427-04
E20.1	Pseudohypoparathyroidism	2024-05-01 17:00:04.609941-04	2024-05-01 17:00:04.609941-04
Q82.5	Congenital non-neoplastic nevus	2024-05-01 17:00:04.610268-04	2024-05-01 17:00:04.610268-04
E22.2	Syndrome of inappropriate secretion of antidiuretic hormone	2024-05-01 17:00:04.610557-04	2024-05-01 17:00:04.610557-04
E23.2	Diabetes insipidus	2024-05-01 17:00:04.610854-04	2024-05-01 17:00:04.610854-04
M65.88	Other synovitis and tenosynovitis, other site	2024-05-01 17:00:04.611521-04	2024-05-01 17:00:04.611521-04
R34	Anuria and oliguria	2024-05-01 17:00:04.611809-04	2024-05-01 17:00:04.611809-04
B17.9	Acute viral hepatitis, unspecified	2024-05-01 17:00:04.612097-04	2024-05-01 17:00:04.612097-04
K85.90	Acute pancreatitis without necrosis or infection, unspecified	2024-05-01 17:00:04.612378-04	2024-05-01 17:00:04.612378-04
M46.40	Discitis, unspecified, site unspecified	2024-05-01 17:00:04.613514-04	2024-05-01 17:00:04.613514-04
R06.6	Hiccough	2024-05-01 17:00:04.614308-04	2024-05-01 17:00:04.614308-04
I51.4	Myocarditis, unspecified	2024-05-01 17:00:04.615177-04	2024-05-01 17:00:04.615177-04
M06.4	Inflammatory polyarthropathy	2024-05-01 17:00:04.615625-04	2024-05-01 17:00:04.615625-04
I25.5	Ischemic cardiomyopathy	2024-05-01 17:00:04.615942-04	2024-05-01 17:00:04.615942-04
Z96.1	Presence of intraocular lens	2024-05-01 17:00:04.616245-04	2024-05-01 17:00:04.616245-04
S83.249A	Other tear of medial meniscus, current injury, unspecified knee, initial encounter	2024-05-01 17:00:04.616555-04	2024-05-01 17:00:04.616555-04
S83.249D	Other tear of medial meniscus, current injury, unspecified knee, subsequent encounter	2024-05-01 17:00:04.616555-04	2024-05-01 17:00:04.616555-04
S83.249S	Other tear of medial meniscus, current injury, unspecified knee, sequela	2024-05-01 17:00:04.616555-04	2024-05-01 17:00:04.616555-04
J38.4	Edema of larynx	2024-05-01 17:00:04.616905-04	2024-05-01 17:00:04.616905-04
J39.8	Other specified diseases of upper respiratory tract	2024-05-01 17:00:04.617217-04	2024-05-01 17:00:04.617217-04
O45.90	Premature separation of placenta, unspecified, unspecified trimester	2024-05-01 17:00:04.617541-04	2024-05-01 17:00:04.617541-04
L04.9	Acute lymphadenitis, unspecified	2024-05-01 17:00:04.617861-04	2024-05-01 17:00:04.617861-04
N84.1	Polyp of cervix uteri	2024-05-01 17:00:04.618181-04	2024-05-01 17:00:04.618181-04
C71.6	Malignant neoplasm of cerebellum	2024-05-01 17:00:04.618498-04	2024-05-01 17:00:04.618498-04
Z67.10	Type A blood, Rh positive	2024-05-01 17:00:04.618779-04	2024-05-01 17:00:04.618779-04
R09.1	Pleurisy	2024-05-01 17:00:04.619061-04	2024-05-01 17:00:04.619061-04
N43.3	Hydrocele, unspecified	2024-05-01 17:00:04.619364-04	2024-05-01 17:00:04.619364-04
G03.0	Nonpyogenic meningitis	2024-05-01 17:00:04.619661-04	2024-05-01 17:00:04.619661-04
A03.9	Shigellosis, unspecified	2024-05-01 17:00:04.619942-04	2024-05-01 17:00:04.619942-04
Q35.9	Cleft palate, unspecified	2024-05-01 17:00:04.620514-04	2024-05-01 17:00:04.620514-04
D89.2	Hypergammaglobulinemia, unspecified	2024-05-01 17:00:04.620802-04	2024-05-01 17:00:04.620802-04
F30.9	Manic episode, unspecified	2024-05-01 17:00:04.621096-04	2024-05-01 17:00:04.621096-04
H50.9	Unspecified strabismus	2024-05-01 17:00:04.621392-04	2024-05-01 17:00:04.621392-04
R94.2	Abnormal results of pulmonary function studies	2024-05-01 17:00:04.622045-04	2024-05-01 17:00:04.622045-04
R06.2	Wheezing	2024-05-01 17:00:04.62274-04	2024-05-01 17:00:04.62274-04
J45.20	Mild intermittent asthma, uncomplicated	2024-05-01 17:00:04.623124-04	2024-05-01 17:00:04.623124-04
A90	Dengue fever [classical dengue]	2024-05-01 17:00:04.623478-04	2024-05-01 17:00:04.623478-04
Z86.79	Personal history of other diseases of the circulatory system	2024-05-01 17:00:04.624854-04	2024-05-01 17:00:04.624854-04
M25.529	Pain in unspecified elbow	2024-05-01 17:00:04.625644-04	2024-05-01 17:00:04.625644-04
B76.9	Hookworm disease, unspecified	2024-05-01 17:00:04.627078-04	2024-05-01 17:00:04.627078-04
I88.1	Chronic lymphadenitis, except mesenteric	2024-05-01 17:00:04.627473-04	2024-05-01 17:00:04.627473-04
M27.3	Alveolitis of jaws	2024-05-01 17:00:04.628889-04	2024-05-01 17:00:04.628889-04
S22.39XA	Fracture of one rib, unspecified side, initial encounter for closed fracture	2024-05-01 17:00:04.629257-04	2024-05-01 17:00:04.629257-04
S22.39XB	Fracture of one rib, unspecified side, initial encounter for open fracture	2024-05-01 17:00:04.629257-04	2024-05-01 17:00:04.629257-04
S22.39XD	Fracture of one rib, unspecified side, subsequent encounter for fracture with routine healing	2024-05-01 17:00:04.629257-04	2024-05-01 17:00:04.629257-04
S22.39XG	Fracture of one rib, unspecified side, subsequent encounter for fracture with delayed healing	2024-05-01 17:00:04.629257-04	2024-05-01 17:00:04.629257-04
S22.39XK	Fracture of one rib, unspecified side, subsequent encounter for fracture with nonunion	2024-05-01 17:00:04.629257-04	2024-05-01 17:00:04.629257-04
S22.39XS	Fracture of one rib, unspecified side, sequela	2024-05-01 17:00:04.629257-04	2024-05-01 17:00:04.629257-04
K11.7	Disturbances of salivary secretion	2024-05-01 17:00:04.630413-04	2024-05-01 17:00:04.630413-04
T30.0	Burn of unspecified body region, unspecified degree	2024-05-01 17:00:04.630718-04	2024-05-01 17:00:04.630718-04
H65.90	Unspecified nonsuppurative otitis media, unspecified ear	2024-05-01 17:00:04.631028-04	2024-05-01 17:00:04.631028-04
J18.1	Lobar pneumonia, unspecified organism	2024-05-01 17:00:04.631414-04	2024-05-01 17:00:04.631414-04
A15.9	Respiratory tuberculosis unspecified	2024-05-01 17:00:04.631775-04	2024-05-01 17:00:04.631775-04
N62	Hypertrophy of breast	2024-05-01 17:00:04.632218-04	2024-05-01 17:00:04.632218-04
Q82.3	Incontinentia pigmenti	2024-05-01 17:00:04.632538-04	2024-05-01 17:00:04.632538-04
D86.9	Sarcoidosis, unspecified	2024-05-01 17:00:04.633096-04	2024-05-01 17:00:04.633096-04
R80.9	Proteinuria, unspecified	2024-05-01 17:00:04.633691-04	2024-05-01 17:00:04.633691-04
K71.6	Toxic liver disease with hepatitis, not elsewhere classified	2024-05-01 17:00:04.634378-04	2024-05-01 17:00:04.634378-04
C23	Malignant neoplasm of gallbladder	2024-05-01 17:00:04.634729-04	2024-05-01 17:00:04.634729-04
G80.9	Cerebral palsy, unspecified	2024-05-01 17:00:04.635036-04	2024-05-01 17:00:04.635036-04
L70.0	Acne vulgaris	2024-05-01 17:00:04.635323-04	2024-05-01 17:00:04.635323-04
B03	Smallpox	2024-05-01 17:00:04.635611-04	2024-05-01 17:00:04.635611-04
J40	Bronchitis, not specified as acute or chronic	2024-05-01 17:00:04.636049-04	2024-05-01 17:00:04.636049-04
N81.10	Cystocele, unspecified	2024-05-01 17:00:04.636349-04	2024-05-01 17:00:04.636349-04
Q79.3	Gastroschisis	2024-05-01 17:00:04.636643-04	2024-05-01 17:00:04.636643-04
Q70.9	Syndactyly, unspecified	2024-05-01 17:00:04.636943-04	2024-05-01 17:00:04.636943-04
T80.30XA	ABO incompatibility reaction due to transfusion of blood or blood products, unspecified, initial encounter	2024-05-01 17:00:04.637604-04	2024-05-01 17:00:04.637604-04
T80.30XD	ABO incompatibility reaction due to transfusion of blood or blood products, unspecified, subsequent encounter	2024-05-01 17:00:04.637604-04	2024-05-01 17:00:04.637604-04
T80.30XS	ABO incompatibility reaction due to transfusion of blood or blood products, unspecified, sequela	2024-05-01 17:00:04.637604-04	2024-05-01 17:00:04.637604-04
R53.83	Other fatigue	2024-05-01 17:00:04.637983-04	2024-05-01 17:00:04.637983-04
R60.1	Generalized edema	2024-05-01 17:00:04.639138-04	2024-05-01 17:00:04.639138-04
R07.0	Pain in throat	2024-05-01 17:00:04.6397-04	2024-05-01 17:00:04.6397-04
M35.3	Polymyalgia rheumatica	2024-05-01 17:00:04.640378-04	2024-05-01 17:00:04.640378-04
M33.20	Polymyositis, organ involvement unspecified	2024-05-01 17:00:04.640855-04	2024-05-01 17:00:04.640855-04
G93.41	Metabolic encephalopathy	2024-05-01 17:00:04.641416-04	2024-05-01 17:00:04.641416-04
E28.9	Ovarian dysfunction, unspecified	2024-05-01 17:00:04.642003-04	2024-05-01 17:00:04.642003-04
O44.00	Complete placenta previa NOS or without hemorrhage, unspecified trimester	2024-05-01 17:00:04.642445-04	2024-05-01 17:00:04.642445-04
